longitude,latitude,crop
-119.9494382022472,36.99090909090909,BARLEY
-119.93820224719101,36.99090909090909,BARLEY
-119.92696629213484,36.99090909090909,BARLEY
-119.91573033707866,36.99090909090909,BARLEY
-119.90449438202248,36.99090909090909,BARLEY
-119.8932584269663,36.99090909090909,BARLEY
-119.88202247191012,36.99090909090909,BARLEY
-119.87078651685393,36.99090909090909,BARLEY
-119.85955056179775,36.99090909090909,BARLEY
-119.84831460674157,36.99090909090909,BARLEY
-119.83707865168539,36.99090909090909,BARLEY
-119.82584269662921,36.99090909090909,BARLEY
-119.81460674157303,36.99090909090909,BARLEY
-119.80337078651685,36.99090909090909,BARLEY
-119.79213483146067,36.99090909090909,BARLEY
-119.78089887640449,36.99090909090909,BARLEY
-119.76966292134831,36.99090909090909,BARLEY
-119.75842696629213,36.99090909090909,BARLEY
-119.74719101123596,36.99090909090909,BARLEY
-119.73595505617978,36.99090909090909,BARLEY
-119.7247191011236,36.99090909090909,BARLEY
-119.71348314606742,36.99090909090909,BARLEY
-119.70224719101124,36.99090909090909,BARLEY
-119.69101123595506,36.99090909090909,BARLEY
-119.67977528089888,36.99090909090909,BARLEY
-119.6685393258427,36.99090909090909,BARLEY
-119.65730337078652,36.99090909090909,BARLEY
-119.64606741573034,36.99090909090909,BARLEY
-119.63483146067416,36.99090909090909,BARLEY
-119.62359550561797,36.99090909090909,BARLEY
-119.61235955056179,36.99090909090909,BARLEY
-119.60112359550561,36.99090909090909,BARLEY
-119.58988764044943,36.99090909090909,BARLEY
-119.57865168539325,36.99090909090909,BARLEY
-119.56741573033707,36.99090909090909,BARLEY
-119.5561797752809,36.99090909090909,BARLEY
-119.54494382022472,36.99090909090909,BARLEY
-119.53370786516854,36.99090909090909,BARLEY
-119.52247191011236,36.99090909090909,BARLEY
-119.51123595505618,36.99090909090909,BARLEY
-120.5,36.981818181818184,BARLEY
-120.48876404494382,36.981818181818184,BARLEY
-120.47752808988764,36.981818181818184,BARLEY
-120.46629213483146,36.981818181818184,BARLEY
-120.45505617977528,36.981818181818184,BARLEY
-120.4438202247191,36.981818181818184,BARLEY
-120.43258426966293,36.981818181818184,BARLEY
-120.42134831460675,36.981818181818184,BARLEY
-120.41011235955057,36.981818181818184,BARLEY
-120.39887640449439,36.981818181818184,BARLEY
-120.38764044943821,36.981818181818184,BARLEY
-120.37640449438203,36.981818181818184,BARLEY
-120.36516853932584,36.981818181818184,BARLEY
-120.35393258426966,36.981818181818184,BARLEY
-120.34269662921348,36.981818181818184,BARLEY
-120.3314606741573,36.981818181818184,BARLEY
-120.32022471910112,36.981818181818184,BARLEY
-120.30898876404494,36.981818181818184,BARLEY
-120.29775280898876,36.981818181818184,BARLEY
-120.28651685393258,36.981818181818184,BARLEY
-120.2752808988764,36.981818181818184,BARLEY
-120.26404494382022,36.981818181818184,BARLEY
-120.25280898876404,36.981818181818184,BARLEY
-120.24157303370787,36.981818181818184,BARLEY
-120.23033707865169,36.981818181818184,BARLEY
-120.21910112359551,36.981818181818184,BARLEY
-120.20786516853933,36.981818181818184,BARLEY
-120.19662921348315,36.981818181818184,BARLEY
-120.18539325842697,36.981818181818184,BARLEY
-120.17415730337079,36.981818181818184,BARLEY
-120.16292134831461,36.981818181818184,BARLEY
-120.15168539325843,36.981818181818184,BARLEY
-120.14044943820225,36.981818181818184,BARLEY
-120.12921348314607,36.981818181818184,BARLEY
-120.11797752808988,36.981818181818184,BARLEY
-120.1067415730337,36.981818181818184,BARLEY
-120.09550561797752,36.981818181818184,BARLEY
-120.08426966292134,36.981818181818184,BARLEY
-120.07303370786516,36.981818181818184,BARLEY
-120.06179775280899,36.981818181818184,BARLEY
-120.0505617977528,36.981818181818184,BARLEY
-120.03932584269663,36.981818181818184,BARLEY
-120.02808988764045,36.981818181818184,BARLEY
-120.01685393258427,36.981818181818184,BARLEY
-120.00561797752809,36.981818181818184,BARLEY
-119.99438202247191,36.981818181818184,BARLEY
-119.98314606741573,36.981818181818184,BARLEY
-119.97191011235955,36.981818181818184,BARLEY
-119.96067415730337,36.981818181818184,BARLEY
-119.9494382022472,36.981818181818184,BARLEY
-119.93820224719101,36.981818181818184,BARLEY
-119.92696629213484,36.981818181818184,BARLEY
-119.91573033707866,36.981818181818184,BARLEY
-119.90449438202248,36.981818181818184,BARLEY
-119.8932584269663,36.981818181818184,BARLEY
-119.88202247191012,36.981818181818184,BARLEY
-119.87078651685393,36.981818181818184,BARLEY
-119.85955056179775,36.981818181818184,BARLEY
-119.84831460674157,36.981818181818184,BARLEY
-119.83707865168539,36.981818181818184,BARLEY
-119.82584269662921,36.981818181818184,BARLEY
-119.81460674157303,36.981818181818184,BARLEY
-119.80337078651685,36.981818181818184,BARLEY
-119.79213483146067,36.981818181818184,BARLEY
-119.78089887640449,36.981818181818184,BARLEY
-119.76966292134831,36.981818181818184,BARLEY
-119.75842696629213,36.981818181818184,BARLEY
-119.74719101123596,36.981818181818184,BARLEY
-119.73595505617978,36.981818181818184,BARLEY
-119.7247191011236,36.981818181818184,BARLEY
-119.71348314606742,36.981818181818184,BARLEY
-119.70224719101124,36.981818181818184,BARLEY
-119.69101123595506,36.981818181818184,BARLEY
-119.67977528089888,36.981818181818184,BARLEY
-119.6685393258427,36.981818181818184,BARLEY
-119.65730337078652,36.981818181818184,BARLEY
-119.64606741573034,36.981818181818184,BARLEY
-119.63483146067416,36.981818181818184,BARLEY
-119.62359550561797,36.981818181818184,BARLEY
-119.61235955056179,36.981818181818184,BARLEY
-119.60112359550561,36.981818181818184,BARLEY
-119.58988764044943,36.981818181818184,BARLEY
-119.57865168539325,36.981818181818184,BARLEY
-119.56741573033707,36.981818181818184,BARLEY
-119.5561797752809,36.981818181818184,BARLEY
-119.54494382022472,36.981818181818184,BARLEY
-119.53370786516854,36.981818181818184,BARLEY
-119.52247191011236,36.981818181818184,BARLEY
-119.51123595505618,36.981818181818184,BARLEY
-120.5,36.972727272727276,BARLEY
-120.48876404494382,36.972727272727276,BARLEY
-120.47752808988764,36.972727272727276,BARLEY
-120.46629213483146,36.972727272727276,BARLEY
-120.45505617977528,36.972727272727276,BARLEY
-120.4438202247191,36.972727272727276,BARLEY
-120.43258426966293,36.972727272727276,BARLEY
-120.42134831460675,36.972727272727276,BARLEY
-120.41011235955057,36.972727272727276,BARLEY
-120.39887640449439,36.972727272727276,BARLEY
-120.38764044943821,36.972727272727276,BARLEY
-120.37640449438203,36.972727272727276,BARLEY
-120.36516853932584,36.972727272727276,BARLEY
-120.35393258426966,36.972727272727276,BARLEY
-120.34269662921348,36.972727272727276,BARLEY
-120.3314606741573,36.972727272727276,BARLEY
-120.32022471910112,36.972727272727276,BARLEY
-120.30898876404494,36.972727272727276,BARLEY
-120.29775280898876,36.972727272727276,BARLEY
-120.28651685393258,36.972727272727276,BARLEY
-120.2752808988764,36.972727272727276,BARLEY
-120.26404494382022,36.972727272727276,BARLEY
-120.25280898876404,36.972727272727276,BARLEY
-120.24157303370787,36.972727272727276,BARLEY
-120.23033707865169,36.972727272727276,BARLEY
-120.21910112359551,36.972727272727276,BARLEY
-120.20786516853933,36.972727272727276,BARLEY
-120.19662921348315,36.972727272727276,BARLEY
-120.18539325842697,36.972727272727276,BARLEY
-120.17415730337079,36.972727272727276,BARLEY
-120.16292134831461,36.972727272727276,BARLEY
-120.15168539325843,36.972727272727276,BARLEY
-120.14044943820225,36.972727272727276,BARLEY
-120.12921348314607,36.972727272727276,BARLEY
-120.11797752808988,36.972727272727276,BARLEY
-120.1067415730337,36.972727272727276,BARLEY
-120.09550561797752,36.972727272727276,BARLEY
-120.08426966292134,36.972727272727276,BARLEY
-120.07303370786516,36.972727272727276,BARLEY
-120.06179775280899,36.972727272727276,BARLEY
-120.0505617977528,36.972727272727276,BARLEY
-120.03932584269663,36.972727272727276,BARLEY
-120.02808988764045,36.972727272727276,BARLEY
-120.01685393258427,36.972727272727276,BARLEY
-120.00561797752809,36.972727272727276,BARLEY
-119.99438202247191,36.972727272727276,BARLEY
-119.98314606741573,36.972727272727276,BARLEY
-119.97191011235955,36.972727272727276,BARLEY
-119.96067415730337,36.972727272727276,BARLEY
-119.9494382022472,36.972727272727276,BARLEY
-119.93820224719101,36.972727272727276,CHICKPEAS
-119.92696629213484,36.972727272727276,CHICKPEAS
-119.91573033707866,36.972727272727276,CHICKPEAS
-119.90449438202248,36.972727272727276,CHICKPEAS
-119.8932584269663,36.972727272727276,CHICKPEAS
-119.88202247191012,36.972727272727276,CHICKPEAS
-119.87078651685393,36.972727272727276,CHICKPEAS
-119.85955056179775,36.972727272727276,CHICKPEAS
-119.84831460674157,36.972727272727276,CHICKPEAS
-119.83707865168539,36.972727272727276,CHICKPEAS
-119.82584269662921,36.972727272727276,CHICKPEAS
-119.81460674157303,36.972727272727276,CHICKPEAS
-119.80337078651685,36.972727272727276,CHICKPEAS
-119.79213483146067,36.972727272727276,CHICKPEAS
-119.78089887640449,36.972727272727276,CHICKPEAS
-119.76966292134831,36.972727272727276,CHICKPEAS
-119.75842696629213,36.972727272727276,CHICKPEAS
-119.74719101123596,36.972727272727276,CHICKPEAS
-119.73595505617978,36.972727272727276,CHICKPEAS
-119.7247191011236,36.972727272727276,CHICKPEAS
-119.71348314606742,36.972727272727276,CHICKPEAS
-119.70224719101124,36.972727272727276,CHICKPEAS
-119.69101123595506,36.972727272727276,CHICKPEAS
-119.67977528089888,36.972727272727276,CHICKPEAS
-119.6685393258427,36.972727272727276,CHICKPEAS
-119.65730337078652,36.972727272727276,CHICKPEAS
-119.64606741573034,36.972727272727276,CHICKPEAS
-119.63483146067416,36.972727272727276,CHICKPEAS
-119.62359550561797,36.972727272727276,CHICKPEAS
-119.61235955056179,36.972727272727276,CHICKPEAS
-119.60112359550561,36.972727272727276,CHICKPEAS
-119.58988764044943,36.972727272727276,CHICKPEAS
-119.57865168539325,36.972727272727276,CHICKPEAS
-119.56741573033707,36.972727272727276,CHICKPEAS
-119.5561797752809,36.972727272727276,CHICKPEAS
-119.54494382022472,36.972727272727276,CHICKPEAS
-119.53370786516854,36.972727272727276,CHICKPEAS
-119.52247191011236,36.972727272727276,CHICKPEAS
-119.51123595505618,36.972727272727276,CHICKPEAS
-120.5,36.96363636363636,CHICKPEAS
-120.48876404494382,36.96363636363636,CHICKPEAS
-120.47752808988764,36.96363636363636,CHICKPEAS
-120.46629213483146,36.96363636363636,CHICKPEAS
-120.45505617977528,36.96363636363636,CHICKPEAS
-120.4438202247191,36.96363636363636,CHICKPEAS
-120.43258426966293,36.96363636363636,CHICKPEAS
-120.42134831460675,36.96363636363636,CHICKPEAS
-120.41011235955057,36.96363636363636,CHICKPEAS
-120.39887640449439,36.96363636363636,CHICKPEAS
-120.38764044943821,36.96363636363636,CHICKPEAS
-120.37640449438203,36.96363636363636,CHICKPEAS
-120.36516853932584,36.96363636363636,CHICKPEAS
-120.35393258426966,36.96363636363636,CHICKPEAS
-120.34269662921348,36.96363636363636,CHICKPEAS
-120.3314606741573,36.96363636363636,CHICKPEAS
-120.32022471910112,36.96363636363636,CHICKPEAS
-120.30898876404494,36.96363636363636,CHICKPEAS
-120.29775280898876,36.96363636363636,CHICKPEAS
-120.28651685393258,36.96363636363636,CHICKPEAS
-120.2752808988764,36.96363636363636,CHICKPEAS
-120.26404494382022,36.96363636363636,CHICKPEAS
-120.25280898876404,36.96363636363636,CORN
-120.24157303370787,36.96363636363636,CORN
-120.23033707865169,36.96363636363636,CORN
-120.21910112359551,36.96363636363636,CORN
-120.20786516853933,36.96363636363636,CORN
-120.19662921348315,36.96363636363636,CORN
-120.18539325842697,36.96363636363636,CORN
-120.17415730337079,36.96363636363636,CORN
-120.16292134831461,36.96363636363636,CORN
-120.15168539325843,36.96363636363636,CORN
-120.14044943820225,36.96363636363636,CORN
-120.12921348314607,36.96363636363636,CORN
-120.11797752808988,36.96363636363636,CORN
-120.1067415730337,36.96363636363636,CORN
-120.09550561797752,36.96363636363636,CORN
-120.08426966292134,36.96363636363636,CORN
-120.07303370786516,36.96363636363636,CORN
-120.06179775280899,36.96363636363636,CORN
-120.0505617977528,36.96363636363636,CORN
-120.03932584269663,36.96363636363636,CORN
-120.02808988764045,36.96363636363636,CORN
-120.01685393258427,36.96363636363636,CORN
-120.00561797752809,36.96363636363636,CORN
-119.99438202247191,36.96363636363636,CORN
-119.98314606741573,36.96363636363636,CORN
-119.97191011235955,36.96363636363636,CORN
-119.96067415730337,36.96363636363636,CORN
-119.9494382022472,36.96363636363636,CORN
-119.93820224719101,36.96363636363636,CORN
-119.92696629213484,36.96363636363636,CORN
-119.91573033707866,36.96363636363636,CORN
-119.90449438202248,36.96363636363636,CORN
-119.8932584269663,36.96363636363636,CORN
-119.88202247191012,36.96363636363636,CORN
-119.87078651685393,36.96363636363636,CORN
-119.85955056179775,36.96363636363636,CORN
-119.84831460674157,36.96363636363636,CORN
-119.83707865168539,36.96363636363636,CORN
-119.82584269662921,36.96363636363636,CORN
-119.81460674157303,36.96363636363636,CORN
-119.80337078651685,36.96363636363636,CORN
-119.79213483146067,36.96363636363636,CORN
-119.78089887640449,36.96363636363636,CORN
-119.76966292134831,36.96363636363636,CORN
-119.75842696629213,36.96363636363636,CORN
-119.74719101123596,36.96363636363636,CORN
-119.73595505617978,36.96363636363636,CORN
-119.7247191011236,36.96363636363636,CORN
-119.71348314606742,36.96363636363636,CORN
-119.70224719101124,36.96363636363636,CORN
-119.69101123595506,36.96363636363636,CORN
-119.67977528089888,36.96363636363636,CORN
-119.6685393258427,36.96363636363636,CORN
-119.65730337078652,36.96363636363636,CORN
-119.64606741573034,36.96363636363636,CORN
-119.63483146067416,36.96363636363636,CORN
-119.62359550561797,36.96363636363636,CORN
-119.61235955056179,36.96363636363636,CORN
-119.60112359550561,36.96363636363636,CORN
-119.58988764044943,36.96363636363636,CORN
-119.57865168539325,36.96363636363636,CORN
-119.56741573033707,36.96363636363636,CORN
-119.5561797752809,36.96363636363636,CORN
-119.54494382022472,36.96363636363636,CORN
-119.53370786516854,36.96363636363636,CORN
-119.52247191011236,36.96363636363636,CORN
-119.51123595505618,36.96363636363636,CORN
-120.5,36.95454545454545,CORN
-120.48876404494382,36.95454545454545,CORN
-120.47752808988764,36.95454545454545,CORN
-120.46629213483146,36.95454545454545,CORN
-120.45505617977528,36.95454545454545,CORN
-120.4438202247191,36.95454545454545,CORN
-120.43258426966293,36.95454545454545,CORN
-120.42134831460675,36.95454545454545,CORN
-120.41011235955057,36.95454545454545,CORN
-120.39887640449439,36.95454545454545,CORN
-120.38764044943821,36.95454545454545,CORN
-120.37640449438203,36.95454545454545,CORN
-120.36516853932584,36.95454545454545,CORN
-120.35393258426966,36.95454545454545,CORN
-120.34269662921348,36.95454545454545,CORN
-120.3314606741573,36.95454545454545,CORN
-120.32022471910112,36.95454545454545,CORN
-120.30898876404494,36.95454545454545,CORN
-120.29775280898876,36.95454545454545,CORN
-120.28651685393258,36.95454545454545,CORN
-120.2752808988764,36.95454545454545,CORN
-120.26404494382022,36.95454545454545,CORN
-120.25280898876404,36.95454545454545,CORN
-120.24157303370787,36.95454545454545,CORN
-120.23033707865169,36.95454545454545,CORN
-120.21910112359551,36.95454545454545,CORN
-120.20786516853933,36.95454545454545,CORN
-120.19662921348315,36.95454545454545,CORN
-120.18539325842697,36.95454545454545,CORN
-120.17415730337079,36.95454545454545,CORN
-120.16292134831461,36.95454545454545,CORN
-120.15168539325843,36.95454545454545,CORN
-120.14044943820225,36.95454545454545,CORN
-120.12921348314607,36.95454545454545,CORN
-120.11797752808988,36.95454545454545,CORN
-120.1067415730337,36.95454545454545,CORN
-120.09550561797752,36.95454545454545,CORN
-120.08426966292134,36.95454545454545,CORN
-120.07303370786516,36.95454545454545,CORN
-120.06179775280899,36.95454545454545,CORN
-120.0505617977528,36.95454545454545,CORN
-120.03932584269663,36.95454545454545,CORN
-120.02808988764045,36.95454545454545,CORN
-120.01685393258427,36.95454545454545,CORN
-120.00561797752809,36.95454545454545,CORN
-119.99438202247191,36.95454545454545,CORN
-119.98314606741573,36.95454545454545,CORN
-119.97191011235955,36.95454545454545,CORN
-119.96067415730337,36.95454545454545,CORN
-119.9494382022472,36.95454545454545,CORN
-119.93820224719101,36.95454545454545,CORN
-119.92696629213484,36.95454545454545,CORN
-119.91573033707866,36.95454545454545,CORN
-119.90449438202248,36.95454545454545,CORN
-119.8932584269663,36.95454545454545,CORN
-119.88202247191012,36.95454545454545,CORN
-119.87078651685393,36.95454545454545,CORN
-119.85955056179775,36.95454545454545,CORN
-119.84831460674157,36.95454545454545,CORN
-119.83707865168539,36.95454545454545,CORN
-119.82584269662921,36.95454545454545,CORN
-119.81460674157303,36.95454545454545,CORN
-119.80337078651685,36.95454545454545,CORN
-119.79213483146067,36.95454545454545,CORN
-119.78089887640449,36.95454545454545,CORN
-119.76966292134831,36.95454545454545,CORN
-119.75842696629213,36.95454545454545,CORN
-119.74719101123596,36.95454545454545,CORN
-119.73595505617978,36.95454545454545,CORN
-119.7247191011236,36.95454545454545,CORN
-119.71348314606742,36.95454545454545,CORN
-119.70224719101124,36.95454545454545,CORN
-119.69101123595506,36.95454545454545,CORN
-119.67977528089888,36.95454545454545,CORN
-119.6685393258427,36.95454545454545,CORN
-119.65730337078652,36.95454545454545,CORN
-119.64606741573034,36.95454545454545,CORN
-119.63483146067416,36.95454545454545,CORN
-119.62359550561797,36.95454545454545,CORN
-119.61235955056179,36.95454545454545,CORN
-119.60112359550561,36.95454545454545,CORN
-119.58988764044943,36.95454545454545,CORN
-119.57865168539325,36.95454545454545,CORN
-119.56741573033707,36.95454545454545,CORN
-119.5561797752809,36.95454545454545,CORN
-119.54494382022472,36.95454545454545,CORN
-119.53370786516854,36.95454545454545,CORN
-119.52247191011236,36.95454545454545,CORN
-119.51123595505618,36.95454545454545,CORN
-120.5,36.945454545454545,CORN
-120.48876404494382,36.945454545454545,CORN
-120.47752808988764,36.945454545454545,CORN
-120.46629213483146,36.945454545454545,CORN
-120.45505617977528,36.945454545454545,CORN
-120.4438202247191,36.945454545454545,CORN
-120.43258426966293,36.945454545454545,CORN
-120.42134831460675,36.945454545454545,CORN
-120.41011235955057,36.945454545454545,CORN
-120.39887640449439,36.945454545454545,CORN
-120.38764044943821,36.945454545454545,CORN
-120.37640449438203,36.945454545454545,CORN
-120.36516853932584,36.945454545454545,CORN
-120.35393258426966,36.945454545454545,CORN
-120.34269662921348,36.945454545454545,CORN
-120.3314606741573,36.945454545454545,CORN
-120.32022471910112,36.945454545454545,CORN
-120.30898876404494,36.945454545454545,CORN
-120.29775280898876,36.945454545454545,CORN
-120.28651685393258,36.945454545454545,CORN
-120.2752808988764,36.945454545454545,CORN
-120.26404494382022,36.945454545454545,CORN
-120.25280898876404,36.945454545454545,CORN
-120.24157303370787,36.945454545454545,CORN
-120.23033707865169,36.945454545454545,CORN
-120.21910112359551,36.945454545454545,CORN
-120.20786516853933,36.945454545454545,CORN
-120.19662921348315,36.945454545454545,CORN
-120.18539325842697,36.945454545454545,CORN
-120.17415730337079,36.945454545454545,CORN
-120.16292134831461,36.945454545454545,CORN
-120.15168539325843,36.945454545454545,CORN
-120.14044943820225,36.945454545454545,CORN
-120.12921348314607,36.945454545454545,CORN
-120.11797752808988,36.945454545454545,CORN
-120.1067415730337,36.945454545454545,CORN
-120.09550561797752,36.945454545454545,CORN
-120.08426966292134,36.945454545454545,CORN
-120.07303370786516,36.945454545454545,CORN
-120.06179775280899,36.945454545454545,CORN
-120.0505617977528,36.945454545454545,CORN
-120.03932584269663,36.945454545454545,CORN
-120.02808988764045,36.945454545454545,CORN
-120.01685393258427,36.945454545454545,CORN
-120.00561797752809,36.945454545454545,CORN
-119.99438202247191,36.945454545454545,CORN
-119.98314606741573,36.945454545454545,CORN
-119.97191011235955,36.945454545454545,CORN
-119.96067415730337,36.945454545454545,CORN
-119.9494382022472,36.945454545454545,CORN
-119.93820224719101,36.945454545454545,CORN
-119.92696629213484,36.945454545454545,CORN
-119.91573033707866,36.945454545454545,CORN
-119.90449438202248,36.945454545454545,CORN
-119.8932584269663,36.945454545454545,CORN
-119.88202247191012,36.945454545454545,CORN
-119.87078651685393,36.945454545454545,CORN
-119.85955056179775,36.945454545454545,CORN
-119.84831460674157,36.945454545454545,CORN
-119.83707865168539,36.945454545454545,CORN
-119.82584269662921,36.945454545454545,CORN
-119.81460674157303,36.945454545454545,CORN
-119.80337078651685,36.945454545454545,CORN
-119.79213483146067,36.945454545454545,CORN
-119.78089887640449,36.945454545454545,CORN
-119.76966292134831,36.945454545454545,CORN
-119.75842696629213,36.945454545454545,CORN
-119.74719101123596,36.945454545454545,CORN
-119.73595505617978,36.945454545454545,CORN
-119.7247191011236,36.945454545454545,CORN
-119.71348314606742,36.945454545454545,CORN
-119.70224719101124,36.945454545454545,CORN
-119.69101123595506,36.945454545454545,CORN
-119.67977528089888,36.945454545454545,CORN
-119.6685393258427,36.945454545454545,CORN
-119.65730337078652,36.945454545454545,CORN
-119.64606741573034,36.945454545454545,CORN
-119.63483146067416,36.945454545454545,CORN
-119.62359550561797,36.945454545454545,CORN
-119.61235955056179,36.945454545454545,CORN
-119.60112359550561,36.945454545454545,CORN
-119.58988764044943,36.945454545454545,CORN
-119.57865168539325,36.945454545454545,CORN
-119.56741573033707,36.945454545454545,CORN
-119.5561797752809,36.945454545454545,CORN
-119.54494382022472,36.945454545454545,CORN
-119.53370786516854,36.945454545454545,CORN
-119.52247191011236,36.945454545454545,CORN
-119.51123595505618,36.945454545454545,CORN
-120.5,36.93636363636364,CORN
-120.48876404494382,36.93636363636364,CORN
-120.47752808988764,36.93636363636364,CORN
-120.46629213483146,36.93636363636364,CORN
-120.45505617977528,36.93636363636364,CORN
-120.4438202247191,36.93636363636364,CORN
-120.43258426966293,36.93636363636364,CORN
-120.42134831460675,36.93636363636364,CORN
-120.41011235955057,36.93636363636364,CORN
-120.39887640449439,36.93636363636364,CORN
-120.38764044943821,36.93636363636364,CORN
-120.37640449438203,36.93636363636364,CORN
-120.36516853932584,36.93636363636364,CORN
-120.35393258426966,36.93636363636364,CORN
-120.34269662921348,36.93636363636364,CORN
-120.3314606741573,36.93636363636364,CORN
